UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
1103,170090,ADDISON 11 1,170087,ADDISON 9 2,1,Closed,Line,NO,0.00742,0.01923,0.00085,110.699999,110.699999,110.699999
1104,110431,GALENA PARK 7 1,110424,GALENA PARK 4 1,1,Closed,Line,NO,0.00671,0.01756,0.00154,110.699999,110.699999,110.699999
1105,110550,DEER PARK 7 1,111121,GALENA PARK 17 1,1,Closed,Line,NO,0.02874,0.05061,0.00676,110.699999,110.699999,110.699999
1106,130229,DESOTO 14 1,260127,CEDAR HILL 7 1,1,Closed,Line,NO,0.02788,0.08774,0.00225,110.699999,110.699999,110.699999
1107,110746,KINGWOOD 1 2,110748,KINGWOOD 1 4,1,Closed,Transformer,YES,0.00552,0.09818,0,110.800004,110.800004,110.800004
1108,130371,HUTCHINS 3 1,130043,WILMER 3 1,1,Closed,Line,NO,0.01708,0.03701,0.00086,110.800004,110.800004,110.800004
1109,120206,HELOTES 5 2,120200,HELOTES 1 1,1,Closed,Line,NO,0.01252,0.03013,0.00082,110.800004,110.800004,110.800004
1110,170143,PROSPER 7 1,170147,PROSPER 8 1,1,Closed,Line,NO,0.01244,0.03695,0.00393,110.800004,110.800004,110.800004
1111,110693,HOUSTON 8 1,110705,HOUSTON 14 1,1,Closed,Line,NO,0.00751,0.01821,0.00569,110.800004,110.800004,110.800004
1112,150325,SOUTHLAKE 2 2,150323,COLLEYVILLE 1 1,1,Closed,Line,NO,0.01289,0.03193,0.00064,110.899997,110.899997,110.899997
1113,120224,VON ORMY 4 1,120404,LACKLAND A F B 15 2,1,Closed,Line,NO,0.01748,0.05187,0.00164,110.899997,110.899997,110.899997
1114,120365,BULVERDE 11 1,120367,BULVERDE 13 1,1,Closed,Line,NO,0.00913,0.02054,0.00176,110.899997,110.899997,110.899997
1115,170362,GARLAND 40 1,170340,GARLAND 25 1,1,Closed,Line,NO,0.001,0.00274,0.00031,111.000001,111.000001,111.000001
1116,130150,ADDISON 2 1,130149,ADDISON 1 1,1,Closed,Line,NO,0.00685,0.01719,0.00063,111.000001,111.000001,111.000001
1117,150215,FORT WORTH 13 1,150285,FORT WORTH 18 1,1,Closed,Line,NO,0.02097,0.06464,0.00232,111.000001,111.000001,111.000001
1118,110184,KATY 5 1,110183,KATY 4 1,1,Closed,Line,NO,0.00355,0.00784,0.00065,111.000001,111.000001,111.000001
1119,210272,LITTLE RIVER ACADEMY 4 1,210158,LITTLE RIVER ACADEMY 1 1,1,Closed,Line,NO,0.02906,0.06428,0.00162,111.000001,111.000001,111.000001
1120,120201,HELOTES 2 1,120203,HELOTES 3 1,1,Closed,Line,NO,0.01361,0.02644,0.00229,111.000001,111.000001,111.000001
1121,110639,SUGAR LAND 32 1,110621,SUGAR LAND 15 1,1,Closed,Line,NO,0.0026,0.00855,0.00027,111.099994,111.099994,111.099994
1122,170256,PLANO 14 1,170258,PLANO 15 2,1,Closed,Line,NO,0.01457,0.04185,0.0024,111.099994,111.099994,111.099994
1123,170392,MESQUITE 38 1,170393,MESQUITE 39 1,1,Closed,Line,NO,0.00292,0.00708,0.00026,111.099994,111.099994,111.099994
1124,110848,HOUSTON 44 1,110835,HOUSTON 42 1,1,Closed,Line,NO,0.01012,0.02281,0.00164,111.099994,111.099994,111.099994
1125,110726,ANGLETON 6 2,110728,ANGLETON 6 4,1,Closed,Transformer,YES,0.00708,0.15596,0,111.199999,111.199999,111.199999
1126,210126,HEWITT 1 1,210137,WACO 8 1,1,Closed,Line,NO,0.01892,0.03979,0.00201,111.199999,111.199999,111.199999
1127,140248,CEDAR PARK 20 2,140246,CEDAR PARK 19 1,1,Closed,Line,NO,0.01051,0.02657,0.00095,111.199999,111.199999,111.199999
1128,110218,KATY 24 1,110241,KATY 38 1,1,Closed,Line,NO,0.00597,0.0132,0.0029,111.199999,111.199999,111.199999
1129,110771,HOUSTON 24 1,110777,HOUSTON 27 1,1,Closed,Line,NO,0.00606,0.01749,0.0009,111.199999,111.199999,111.199999
1130,110656,SUGAR LAND 44 2,110669,SUGAR LAND 50 1,1,Closed,Line,NO,0.00561,0.0107,0.00279,111.300004,111.300004,111.300004
1131,111101,PASADENA 2 2,111124,PASADENA 6 1,1,Closed,Line,NO,0.00887,0.02297,0.00088,111.300004,111.300004,111.300004
1132,210198,WEST 1 2,210209,WEST 3 1,1,Closed,Line,NO,0.02696,0.04933,0.0023,111.399996,111.399996,111.399996
1133,110829,SPRING 7 2,110845,SPRING 13 1,1,Closed,Line,NO,0.017,0.03882,0.00162,111.399996,111.399996,111.399996
1134,150234,NORTH RICHLAND HILLS 7 1,150233,NORTH RICHLAND HILLS 6 1,1,Closed,Line,NO,0.00986,0.02805,0.00162,111.399996,111.399996,111.399996
1135,110269,CYPRESS 25 1,110831,CYPRESS 39 2,1,Closed,Line,NO,0.01566,0.03775,0.00445,111.399996,111.399996,111.399996
1136,110660,MISSOURI CITY 4 1,110684,SUGAR LAND 60 1,1,Closed,Line,NO,0.00918,0.02061,0.00639,111.399996,111.399996,111.399996
1137,140175,DRIFTWOOD 2 1,140169,DRIPPING SPRINGS 2 1,1,Closed,Line,NO,0.02081,0.04545,0.00175,111.399996,111.399996,111.399996
1138,210249,LIBERTY HILL 6 1,210234,LIBERTY HILL 4 1,1,Closed,Line,NO,0.01668,0.03889,0.00131,111.399996,111.399996,111.399996
1139,110314,BELLAIRE 2 1,110316,BELLAIRE 3 1,1,Closed,Line,NO,0.0029,0.00929,0.00036,111.500001,111.500001,111.500001
1140,110427,CHANNELVIEW 9 1,110423,CHANNELVIEW 8 1,1,Closed,Line,NO,0.00592,0.01392,0.00335,111.500001,111.500001,111.500001
1141,210206,ELM MOTT 2 1,210202,WEST 2 1,1,Closed,Line,NO,0.02728,0.07544,0.00341,111.500001,111.500001,111.500001
1142,270170,NEW BRAUNFELS 4 1,270175,NEW BRAUNFELS 9 1,1,Closed,Line,NO,0.01585,0.03618,0.00252,111.500001,111.500001,111.500001
1143,120244,ATASCOSA 1 1,120253,LACKLAND A F B 4 2,1,Closed,Line,NO,0.01203,0.03387,0.01366,111.500001,111.500001,111.500001
1144,260162,COLLEYVILLE 7 1,260161,COLLEYVILLE 6 1,1,Closed,Line,NO,0.01476,0.03288,0.00144,111.500001,111.500001,111.500001
1145,170213,THE COLONY 4 1,170217,THE COLONY 5 1,1,Closed,Line,NO,0.01296,0.02873,0.00161,111.500001,111.500001,111.500001
1146,150289,NAVAL AIR STATION_ JRB 5 1,150292,NAVAL AIR STATION_ JRB 5 4,1,Closed,Transformer,YES,0.00269,0.07165,0,111.600006,111.600006,111.600006
1147,210244,GEORGETOWN 9 1,210243,GEORGETOWN 8 2,1,Closed,Line,NO,0.02518,0.06536,0.00093,111.600006,111.600006,111.600006
1148,150241,NORTH RICHLAND HILLS 10 1,150232,NORTH RICHLAND HILLS 5 1,1,Closed,Line,NO,0.01183,0.02731,0.00055,111.600006,111.600006,111.600006
1149,110201,KATY 15 1,111013,KATY 84 1,1,Closed,Line,NO,0.00516,0.01251,0.0004,111.600006,111.600006,111.600006
1150,150180,BURLESON 3 2,150332,BURLESON 11 2,1,Closed,Line,NO,0.00796,0.02499,0.00387,111.600006,111.600006,111.600006
1151,110773,HOUSTON 25 2,110785,HOUSTON 30 1,1,Closed,Line,NO,0.00984,0.02426,0.00562,111.600006,111.600006,111.600006
1152,140282,ROUND ROCK 12 2,140288,ROUND ROCK 14 1,1,Closed,Line,NO,0.01544,0.03232,0.00123,111.699998,111.699998,111.699998
1153,110730,GUY 1 2,110734,NEEDVILLE 2 1,1,Closed,Line,NO,0.0368,0.10864,0.00559,111.699998,111.699998,111.699998
1154,110640,SUGAR LAND 33 1,110672,SUGAR LAND 53 1,1,Closed,Line,NO,0.00861,0.02034,0.00065,111.699998,111.699998,111.699998
1155,110275,CYPRESS 27 1,110237,CYPRESS 20 1,1,Closed,Line,NO,0.00551,0.00931,0.00025,111.699998,111.699998,111.699998
1156,150241,NORTH RICHLAND HILLS 10 1,150230,NORTH RICHLAND HILLS 4 2,1,Closed,Line,NO,0.0083,0.02126,0.00149,111.699998,111.699998,111.699998
1157,110167,HUMBLE 3 1,110168,HOUSTON 1 1,1,Closed,Line,NO,0.01391,0.02791,0.00195,111.699998,111.699998,111.699998
1158,170329,GARLAND 18 1,170336,GARLAND 22 1,1,Closed,Line,NO,0.00851,0.02078,0.00099,111.699998,111.699998,111.699998
1159,170335,GARLAND 21 1,170419,GARLAND 80 1,1,Closed,Line,NO,0.00692,0.02089,0.00135,111.800003,111.800003,111.800003
1160,270161,SAN MARCOS 6 1,270146,DRIFTWOOD 6 1,1,Closed,Line,NO,0.04343,0.09269,0.00422,111.800003,111.800003,111.800003
1161,170439,DENTON 6 2,170444,DENTON 8 1,1,Closed,Line,NO,0.00691,0.02199,0.0006,111.800003,111.800003,111.800003
1162,110850,SPRING 15 1,110825,SPRING 6 2,1,Closed,Line,NO,0.00836,0.01933,0.0007,111.800003,111.800003,111.800003
1163,110411,GALENA PARK 3 2,110425,GALENA PARK 5 1,1,Closed,Line,NO,0.01411,0.03868,0.0016,111.800003,111.800003,111.800003
1164,270128,SPRING BRANCH 6 1,270127,SPRING BRANCH 5 1,1,Closed,Line,NO,0.01467,0.0283,0.0005,111.800003,111.800003,111.800003
1165,170400,GARLAND 62 1,170401,GARLAND 63 1,1,Closed,Line,NO,0.0007,0.00245,0.00009,111.800003,111.800003,111.800003
1166,210194,CHINA SPRING 3 1,210205,CHINA SPRING 5 2,1,Closed,Line,NO,0.01695,0.03839,0.00202,111.800003,111.800003,111.800003
1167,140061,AUSTIN 4 1,140060,AUSTIN 3 1,1,Closed,Line,NO,0.00719,0.015,0.00038,111.899996,111.899996,111.899996
1168,260065,MANSFIELD 1 2,260136,MANSFIELD 9 1,1,Closed,Line,NO,0.01915,0.03794,0.00047,111.899996,111.899996,111.899996
1169,260037,GRAND PRAIRIE 9 1,260052,GRAND PRAIRIE 14 1,1,Closed,Line,NO,0.03439,0.08214,0.00355,111.899996,111.899996,111.899996
1170,130097,MESQUITE 8 2,130099,MESQUITE 9 1,1,Closed,Line,NO,0.00477,0.01301,0.00136,111.899996,111.899996,111.899996
1171,110717,ANGLETON 2 1,110726,ANGLETON 6 2,1,Closed,Line,NO,0.011,0.02989,0.001,112,112,112
1172,120255,ATASCOSA 3 1,120250,ATASCOSA 2 1,1,Closed,Line,NO,0.00911,0.02443,0.00132,112,112,112
1173,260054,GRAND PRAIRIE 16 1,260056,IRVING 8 1,1,Closed,Line,NO,0.0102,0.0533,0.00729,112,112,112
1174,210178,FLORENCE 1 1,210181,KILLEEN 6 1,1,Closed,Line,NO,0.0378,0.12637,0.01278,112,112,112
1175,140179,DRIPPING SPRINGS 6 1,140180,DRIPPING SPRINGS 7 1,1,Closed,Line,NO,0.0268,0.06396,0.00207,112.100005,112.100005,112.100005
1176,210177,KILLEEN 5 1,210183,HARKER HEIGHTS 3 1,1,Closed,Line,NO,0.02837,0.08691,0.00218,112.100005,112.100005,112.100005
1177,260021,LEROY 2 1,210196,AXTELL 2 2,1,Closed,Line,NO,0.06071,0.15216,0.00301,112.100005,112.100005,112.100005
1178,140054,DEL VALLE 2 1,270105,KYLE 4 1,1,Closed,Line,NO,0.04703,0.1035,0.0018,112.100005,112.100005,112.100005
1179,210237,JARRELL 2 1,210248,JARRELL 3 2,1,Closed,Line,NO,0.01297,0.03189,0.00414,112.100005,112.100005,112.100005
1180,110698,HOUSTON 11 2,110714,HOUSTON 21 1,1,Closed,Line,NO,0.00603,0.01536,0.00059,112.100005,112.100005,112.100005
1181,110187,KATY 8 1,110180,KATY 2 1,1,Closed,Line,NO,0.00425,0.01327,0.00043,112.100005,112.100005,112.100005
1182,130196,GARLAND 4 1,170340,GARLAND 25 1,1,Closed,Line,NO,0.01297,0.03622,0.00091,112.100005,112.100005,112.100005
1183,120226,SAN ANTONIO 1 1,120370,SAN ANTONIO 40 2,1,Closed,Line,NO,0.01212,0.03132,0.00521,112.100005,112.100005,112.100005
1184,150191,JOSHUA 5 2,150184,JOSHUA 2 1,1,Closed,Line,NO,0.00582,0.01355,0.00207,112.100005,112.100005,112.100005
1185,110474,PEARLAND 7 1,110471,PEARLAND 6 1,1,Closed,Line,NO,0.01276,0.03488,0.00122,112.199998,112.199998,112.199998
1186,110428,CHANNELVIEW 10 1,110532,DEER PARK 1 1,1,Closed,Line,NO,0.01087,0.02407,0.00186,112.199998,112.199998,112.199998
1187,170280,GARLAND 9 1,170284,GARLAND 11 1,1,Closed,Line,NO,0.0048,0.01051,0.00052,112.199998,112.199998,112.199998
1188,110274,KATY 64 2,110240,KATY 37 1,1,Closed,Line,NO,0.00458,0.01306,0.00079,112.199998,112.199998,112.199998
1189,110199,KATY 14 1,110258,KATY 55 1,1,Closed,Line,NO,0.00357,0.00839,0.00052,112.199998,112.199998,112.199998
1190,110766,ANAHUAC 1 1,111027,ANAHUAC 2 2,1,Closed,Line,NO,0.02498,0.07262,0.0075,112.199998,112.199998,112.199998
1191,110698,HOUSTON 11 2,110700,HOUSTON 11 4,1,Closed,Transformer,YES,0.00464,0.10733,0,112.300003,112.300003,112.300003
1192,150177,BURLESON 1 1,150192,BURLESON 5 1,1,Closed,Line,NO,0.00685,0.01979,0.00162,112.300003,112.300003,112.300003
1193,130240,LANCASTER 17 1,130268,LANCASTER 30 1,1,Closed,Line,NO,0.00364,0.00933,0.00153,112.300003,112.300003,112.300003
1194,110670,SUGAR LAND 51 1,110608,SUGAR LAND 4 1,1,Closed,Line,NO,0.00683,0.01165,0.00075,112.300003,112.300003,112.300003
1195,140246,CEDAR PARK 19 1,140252,CEDAR PARK 21 1,1,Closed,Line,NO,0.00723,0.01852,0.0094,112.399995,112.399995,112.399995
1196,270124,SEGUIN 7 1,270110,SEGUIN 3 1,1,Closed,Line,NO,0.02228,0.04357,0.00246,112.399995,112.399995,112.399995
1197,110514,SPRING 1 2,110847,SPRING 14 1,1,Closed,Line,NO,0.0113,0.03021,0.00239,112.399995,112.399995,112.399995
1198,140249,LIBERTY HILL 1 1,210249,LIBERTY HILL 6 1,1,Closed,Line,NO,0.02777,0.07727,0.00228,112.399995,112.399995,112.399995
1199,120202,BOERNE 9 1,120212,BOERNE 10 2,1,Closed,Line,NO,0.02422,0.06238,0.00125,112.399995,112.399995,112.399995
1200,260026,KENNEDALE 12 1,260025,KENNEDALE 11 2,1,Closed,Line,NO,0.00601,0.01541,0.0023,112.399995,112.399995,112.399995
1201,140203,AUSTIN 49 1,140208,AUSTIN 51 1,1,Closed,Line,NO,0.01754,0.04131,0.00114,112.399995,112.399995,112.399995
1202,120263,SAN ANTONIO 8 1,120267,SAN ANTONIO 12 1,1,Closed,Line,NO,0.006,0.01685,0.00074,112.5,112.5,112.5
1203,120394,UNIVERSAL CITY 11 1,120387,CONVERSE 3 1,1,Closed,Line,NO,0.02215,0.03568,0.00114,112.5,112.5,112.5
1204,110197,KATY 13 1,110201,KATY 15 1,1,Closed,Line,NO,0.00244,0.00689,0.00684,112.5,112.5,112.5
1205,120382,SAN ANTONIO 48 1,120385,SAN ANTONIO 51 1,1,Closed,Line,NO,0.01085,0.0276,0.0042,112.5,112.5,112.5
1206,170328,GARLAND 17 1,170419,GARLAND 80 1,1,Closed,Line,NO,0.00302,0.0056,0.00059,112.5,112.5,112.5
1207,130168,DALLAS 23 1,130184,MESQUITE 23 1,1,Closed,Line,NO,0.0037,0.00956,0.00039,112.5,112.5,112.5
1208,110193,KATY 10 1,110263,CYPRESS 23 2,1,Closed,Line,NO,0.00325,0.00974,0.00236,112.600005,112.600005,112.600005
1209,110690,HOUSTON 5 1,110795,HOUSTON 35 1,1,Closed,Line,NO,0.00353,0.01013,0.00043,112.600005,112.600005,112.600005
1210,111116,PASADENA 5 1,111101,PASADENA 2 2,1,Closed,Line,NO,0.00756,0.01206,0.00184,112.600005,112.600005,112.600005
1211,110746,KINGWOOD 1 2,110751,HUFFMAN 2 2,1,Closed,Line,NO,0.00941,0.03125,0.00428,112.600005,112.600005,112.600005
1212,110718,ANGLETON 3 1,110723,ANGLETON 5 1,1,Closed,Line,NO,0.02281,0.04638,0.00467,112.600005,112.600005,112.600005
1213,130112,DUNCANVILLE 10 1,130072,DALLAS 14 1,1,Closed,Line,NO,0.0113,0.03044,0.00194,112.699997,112.699997,112.699997
1214,170262,PLANO 17 1,170267,PLANO 22 1,1,Closed,Line,NO,0.01333,0.03645,0.00362,112.699997,112.699997,112.699997
1215,130218,LANCASTER 12 1,130253,WILMER 6 1,1,Closed,Line,NO,0.01048,0.02556,0.00135,112.699997,112.699997,112.699997
1216,170186,ALLEN 2 1,170194,ALLEN 6 2,1,Closed,Line,NO,0.01108,0.02888,0.00103,112.800002,112.800002,112.800002
1217,110355,CONROE 2 1,110925,WILLIS 4 1,1,Closed,Line,NO,0.01593,0.03293,0.005,112.800002,112.800002,112.800002
1218,110231,CYPRESS 14 1,111044,CYPRESS 50 1,1,Closed,Line,NO,0.02209,0.06007,0.00457,112.899995,112.899995,112.899995
1219,210159,SALADO 3 1,210156,SALADO 1 2,1,Closed,Line,NO,0.01131,0.01992,0.00137,112.899995,112.899995,112.899995
1220,170093,ADDISON 12 2,170250,PLANO 10 1,1,Closed,Line,NO,0.02827,0.06217,0.00261,112.899995,112.899995,112.899995
1221,111138,MANVEL 5 2,111137,MANVEL 5 1,1,Closed,Transformer,YES,0.00193,0.06555,0,112.899995,112.899995,112.899995
1222,110175,HOUSTON 2 2,110706,HOUSTON 15 1,1,Closed,Line,NO,0.02705,0.06626,0.00211,112.899995,112.899995,112.899995
1223,170270,PLANO 24 1,170244,PLANO 6 1,1,Closed,Line,NO,0.00489,0.01261,0.0006,112.899995,112.899995,112.899995
1224,170216,LITTLE ELM 2 1,170433,LAKE DALLAS 3 1,1,Closed,Line,NO,0.02536,0.07184,0.00846,113,113,113
1225,120388,CONVERSE 4 1,120397,CONVERSE 8 2,1,Closed,Line,NO,0.01201,0.03164,0.00096,113,113,113
1226,270162,MARTINDALE 2 1,270163,MARTINDALE 3 1,1,Closed,Line,NO,0.01627,0.04403,0.0064,113,113,113
1227,210209,WEST 3 1,210203,AQUILLA 2 1,1,Closed,Line,NO,0.04461,0.09648,0.00185,113,113,113
1228,120343,ADKINS 3 1,120345,ADKINS 4 1,1,Closed,Line,NO,0.01696,0.04625,0.00128,113,113,113
1229,270143,WIMBERLEY 4 1,270141,WIMBERLEY 2 2,1,Closed,Line,NO,0.01654,0.0421,0.00168,113.100004,113.100004,113.100004
1230,130279,DALLAS 31 1,130294,DALLAS 41 2,1,Closed,Line,NO,0.00445,0.01155,0.00078,113.100004,113.100004,113.100004
1231,170164,ROCKWALL 3 1,170156,LAVON 2 2,1,Closed,Line,NO,0.01295,0.03955,0.001,113.100004,113.100004,113.100004
1232,120408,LACKLAND A F B 17 1,120413,LACKLAND A F B 18 1,1,Closed,Line,NO,0.00795,0.02039,0.00373,113.100004,113.100004,113.100004
1233,110310,NEW CANEY 4 2,110301,PORTER 2 1,1,Closed,Line,NO,0.01739,0.04249,0.00203,113.199997,113.199997,113.199997
1234,140083,AUSTIN 19 1,140080,AUSTIN 17 1,1,Closed,Line,NO,0.01089,0.02456,0.00119,113.199997,113.199997,113.199997
1235,270171,NEW BRAUNFELS 5 1,270176,CIBOLO 8 1,1,Closed,Line,NO,0.02138,0.06978,0.00191,113.199997,113.199997,113.199997
1236,111083,DICKINSON 3 2,111077,DICKINSON 2 1,1,Closed,Line,NO,0.01829,0.04085,0.00088,113.300002,113.300002,113.300002
1237,130046,DALLAS 1 1,130070,DUNCANVILLE 8 1,1,Closed,Line,NO,0.03018,0.06711,0.00583,113.300002,113.300002,113.300002
1238,140179,DRIPPING SPRINGS 6 1,140110,SPICEWOOD 8 1,1,Closed,Line,NO,0.023,0.05778,0.00308,113.300002,113.300002,113.300002
1239,170289,RICHARDSON 13 1,170411,GARLAND 72 1,1,Closed,Line,NO,0.01262,0.03414,0.00338,113.399994,113.399994,113.399994
1240,210269,TEMPLE 2 1,210271,TEMPLE 4 1,1,Closed,Line,NO,0.00851,0.02647,0.00045,113.399994,113.399994,113.399994
1241,120344,SAINT HEDWIG 2 1,120347,SAINT HEDWIG 3 1,1,Closed,Line,NO,0.01809,0.05592,0.00379,113.399994,113.399994,113.399994
1242,170318,ADDISON 17 2,170095,ADDISON 13 1,1,Closed,Line,NO,0.00837,0.01633,0.0008,113.399994,113.399994,113.399994
1243,110206,KATY 18 1,110239,KATY 36 1,1,Closed,Line,NO,0.00549,0.01394,0.00087,113.399994,113.399994,113.399994
1244,111152,SUGAR LAND 68 1,111148,KATY 86 2,1,Closed,Line,NO,0.00847,0.02382,0.00112,113.499999,113.499999,113.499999
1245,111377,HOUSTON 50 1,111387,HOUSTON 51 1,1,Closed,Line,NO,0.0017,0.00447,0.00054,113.499999,113.499999,113.499999
1246,210273,BURLINGTON 2 1,210269,TEMPLE 2 1,1,Closed,Line,NO,0.05122,0.0987,0.00374,113.499999,113.499999,113.499999
1247,130060,DALLAS 9 1,130071,DALLAS 13 1,1,Closed,Line,NO,0.00554,0.01138,0.00028,113.499999,113.499999,113.499999
1248,120395,CONVERSE 7 1,120508,CONVERSE 11 1,1,Closed,Line,NO,0.00292,0.00843,0.00025,113.499999,113.499999,113.499999
1249,150131,SANGER 1 1,150132,SANGER 2 1,1,Closed,Line,NO,0.02496,0.04721,0.00087,113.499999,113.499999,113.499999
1250,120253,LACKLAND A F B 4 2,120482,LACKLAND A F B 21 1,1,Closed,Line,NO,0.01752,0.04025,0.00485,113.499999,113.499999,113.499999
1251,120231,SAN ANTONIO 3 1,120282,SAN ANTONIO 21 1,1,Closed,Line,NO,0.01628,0.0411,0.0039,113.600004,113.600004,113.600004
1252,110562,WEST COLUMBIA 1 2,110564,WEST COLUMBIA 1 4,1,Closed,Transformer,YES,0.00269,0.06637,0,113.600004,113.600004,113.600004
1253,110335,BELLAIRE 17 2,111387,HOUSTON 51 1,1,Closed,Line,NO,0.00356,0.01177,0.00045,113.600004,113.600004,113.600004
1254,110537,DEER PARK 4 1,110543,DEER PARK 6 1,1,Closed,Line,NO,0.00479,0.01285,0.00113,113.600004,113.600004,113.600004
1255,110844,SPRING 12 1,111060,SPRING 29 1,1,Closed,Line,NO,0.00731,0.02098,0.00444,113.699996,113.699996,113.699996
1256,111129,MISSOURI CITY 8 1,111142,MISSOURI CITY 10 1,1,Closed,Line,NO,0.01523,0.03527,0.00107,113.699996,113.699996,113.699996
1257,110603,SUGAR LAND 1 1,110621,SUGAR LAND 15 1,1,Closed,Line,NO,0.00441,0.01232,0.00029,113.699996,113.699996,113.699996
1258,130200,MESQUITE 33 1,170392,MESQUITE 38 1,1,Closed,Line,NO,0.00389,0.01199,0.00154,113.800001,113.800001,113.800001
1259,110225,KATY 30 1,110254,KATY 51 1,1,Closed,Line,NO,0.00282,0.0067,0.00051,113.800001,113.800001,113.800001
1260,130268,LANCASTER 30 1,130269,LANCASTER 31 1,1,Closed,Line,NO,0.00317,0.00746,0.00144,113.800001,113.800001,113.800001
1261,260082,ARLINGTON 10 1,260170,ARLINGTON 14 2,1,Closed,Line,NO,0.01073,0.02413,0.00514,113.900006,113.900006,113.900006
1262,260063,ARLINGTON 2 2,260074,ARLINGTON 6 2,1,Closed,Line,NO,0.01443,0.02663,0.00217,113.900006,113.900006,113.900006
1263,210236,GEORGETOWN 6 1,140274,GEORGETOWN 3 3,1,Closed,Line,NO,0.01119,0.02773,0.00139,113.999999,113.999999,113.999999
1264,110843,SPRING 11 1,110839,SPRING 10 1,1,Closed,Line,NO,0.00889,0.02358,0.00074,113.999999,113.999999,113.999999
1265,130050,DALLAS 4 1,130065,DALLAS 12 1,1,Closed,Line,NO,0.01779,0.03934,0.00321,114.100003,114.100003,114.100003
1266,210260,BELTON 3 1,210154,BELTON 1 1,1,Closed,Line,NO,0.01769,0.04357,0.00341,114.100003,114.100003,114.100003
1267,140275,ROUND ROCK 9 1,140276,ROUND ROCK 10 1,1,Closed,Line,NO,0.00882,0.0232,0.00482,114.100003,114.100003,114.100003
1268,170369,ROWLETT 9 1,170385,ROWLETT 10 1,1,Closed,Line,NO,0.01272,0.0269,0.00158,114.100003,114.100003,114.100003
1269,170220,FRISCO 5 3,170143,PROSPER 7 1,1,Closed,Line,NO,0.0217,0.06501,0.00403,114.100003,114.100003,114.100003
1270,110469,PEARLAND 4 1,110471,PEARLAND 6 1,1,Closed,Line,NO,0.0109,0.02838,0.00184,114.100003,114.100003,114.100003
1271,110618,SUGAR LAND 13 1,110669,SUGAR LAND 50 1,1,Closed,Line,NO,0.00564,0.01195,0.00038,114.100003,114.100003,114.100003
1272,120280,LACKLAND A F B 9 2,120273,LACKLAND A F B 8 1,1,Closed,Line,NO,0.02006,0.0562,0.00095,114.100003,114.100003,114.100003
1273,110514,SPRING 1 2,110515,SPRING 2 1,1,Closed,Line,NO,0.00531,0.0163,0.00158,114.199996,114.199996,114.199996
1274,260036,GRAND PRAIRIE 8 2,260060,GRAND PRAIRIE 20 1,1,Closed,Line,NO,0.01561,0.02911,0.00373,114.199996,114.199996,114.199996
1275,120489,ELMENDORF 13 1,120331,ELMENDORF 8 2,1,Closed,Line,NO,0.00721,0.02133,0.00144,114.300001,114.300001,114.300001
1276,110876,PEARLAND 9 1,110878,PEARLAND 10 2,1,Closed,Line,NO,0.00666,0.01416,0.00091,114.300001,114.300001,114.300001
1277,130149,ADDISON 1 1,130155,ADDISON 5 2,1,Closed,Line,NO,0.00374,0.008,0.00078,114.400005,114.400005,114.400005
1278,110287,KATY 72 1,110215,KATY 23 1,1,Closed,Line,NO,0.00282,0.00833,0.00137,114.400005,114.400005,114.400005
1279,110415,CHANNELVIEW 3 2,110416,CHANNELVIEW 4 1,1,Closed,Line,NO,0.00476,0.01176,0.00115,114.499998,114.499998,114.499998
1280,150279,KENNEDALE 5 1,150339,KENNEDALE 6 1,1,Closed,Line,NO,0.01863,0.048,0.00312,114.600003,114.600003,114.600003
1281,110569,CEDAR LANE 3 2,110565,BRAZORIA 3 1,1,Closed,Line,NO,0.02517,0.07239,0.00204,114.600003,114.600003,114.600003
1282,170095,ADDISON 13 1,170101,ADDISON 14 2,1,Closed,Line,NO,0.00593,0.01566,0.00038,114.600003,114.600003,114.600003
1283,210229,BRUCEVILLE 3 1,210271,TEMPLE 4 1,1,Closed,Line,NO,0.04,0.12843,0.01259,114.699996,114.699996,114.699996
1284,110529,TOMBALL 20 2,111032,CYPRESS 43 1,1,Closed,Line,NO,0.02049,0.06088,0.00205,114.699996,114.699996,114.699996
1285,210137,WACO 8 1,210134,WACO 5 2,1,Closed,Line,NO,0.0198,0.04365,0.00174,114.699996,114.699996,114.699996
1286,130136,COPPELL 6 1,170240,LAKE DALLAS 2 1,1,Closed,Line,NO,0.03135,0.0607,0.00389,114.699996,114.699996,114.699996
1287,110250,KATY 47 1,110257,KATY 54 1,1,Closed,Line,NO,0.00554,0.01296,0.00141,114.699996,114.699996,114.699996
1288,170211,FRISCO 2 2,170214,FRISCO 4 1,1,Closed,Line,NO,0.00661,0.02058,0.0005,114.8,114.8,114.8
1289,110878,PEARLAND 10 2,110890,PEARLAND 12 2,1,Closed,Line,NO,0.01097,0.02441,0.00701,114.8,114.8,114.8
1290,110436,WEBSTER 2 1,111413,WEBSTER 10 1,1,Closed,Line,NO,0.00717,0.01729,0.00049,114.8,114.8,114.8
