,UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
2438,2439,130371,HUTCHINS_3_1,130375,HUTCHINS_3_5,1,Closed,Transformer,YES,0.00345,0.08154,0.0,139.8,139.8,139.8
2439,2440,120270,SAN_ANTONIO_14_1,120288,SAN_ANTONIO_26_2,1,Closed,Line,NO,0.0047,0.009340000000000001,0.00595,139.8,139.8,139.8
2440,2441,150336,CROWLEY_7_1,150347,CROWLEY_10_2,1,Closed,Line,NO,0.01775,0.03898,0.00134,139.8,139.8,139.8
2441,2442,150320,SOUTHLAKE_1_1,260157,SOUTHLAKE_4_1,1,Closed,Line,NO,0.021830000000000002,0.062110000000000005,0.00313,139.8,139.8,139.8
2442,2443,110327,BELLAIRE_12_1,110912,BELLAIRE_25_1,1,Closed,Line,NO,0.00644,0.02068,0.0015,139.900005,139.900005,139.900005
2443,2444,110558,DEER_PARK_10_1,110537,DEER_PARK_4_1,1,Closed,Line,NO,0.010029999999999999,0.02401,0.00078,139.999998,139.999998,139.999998
2444,2445,260139,BEDFORD_1_3,260140,BEDFORD_2_1,1,Closed,Line,NO,0.00872,0.01825,0.00047000000000000004,139.999998,139.999998,139.999998
2445,2446,120475,CONVERSE_9_1,120479,CONVERSE_9_5,1,Closed,Transformer,YES,0.00685,0.10860999999999998,0.0,139.999998,139.999998,139.999998
2446,2447,111124,PASADENA_6_1,111112,SOUTH_HOUSTON_9_1,1,Closed,Line,NO,0.008190000000000001,0.01736,0.00134,139.999998,115.699995,115.699995
2447,2448,120475,CONVERSE_9_1,120339,CONVERSE_2_2,1,Closed,Line,NO,0.0118,0.02885,0.0037799999999999995,139.999998,139.999998,139.999998
2448,2449,111047,CYPRESS_52_1,111034,CYPRESS_44_2,1,Closed,Line,NO,0.0165,0.038110000000000005,0.0011300000000000001,139.999998,139.999998,139.999998
2449,2450,110980,SPRING_19_1,110974,SPRING_17_3,1,Closed,Line,NO,0.0044399999999999995,0.01064,0.00116,140.100002,140.100002,140.100002
2450,2451,140177,DRIFTWOOD_3_2,140218,MANCHACA_9_1,1,Closed,Line,NO,0.01072,0.03172,0.009770000000000001,140.100002,140.100002,140.100002
2451,2452,150220,FORT_WORTH_16_2,150204,FORT_WORTH_4_1,1,Closed,Line,NO,0.0073,0.01709,0.00081,140.100002,140.100002,140.100002
2452,2453,130150,ADDISON_2_1,130156,CARROLLTON_5_1,1,Closed,Line,NO,0.01026,0.027000000000000003,0.00133,140.100002,140.100002,140.100002
2453,2454,120387,CONVERSE_3_1,120397,CONVERSE_8_2,1,Closed,Line,NO,0.01401,0.03367,0.00115,140.100002,140.100002,140.100002
2454,2455,210173,KILLEEN_3_3,210174,FORT_HOOD_3_1,1,Closed,Line,NO,0.01407,0.04063,0.0011099999999999999,140.199995,140.199995,140.199995
2455,2456,150231,HALTOM_CITY_6_1,150243,HALTOM_CITY_9_1,1,Closed,Line,NO,0.0111,0.0239,0.00255,140.199995,140.199995,140.199995
2456,2457,170441,AUBREY_5_1,170436,DENTON_4_1,1,Closed,Line,NO,0.01037,0.02171,0.00119,140.199995,140.199995,140.199995
2457,2458,170170,WYLIE_1_3,170182,WYLIE_3_1,1,Closed,Line,NO,0.0083,0.02647,0.00141,140.199995,140.199995,140.199995
2458,2459,110886,MANVEL_4_1,110882,MANVEL_3_2,1,Closed,Line,NO,0.00824,0.023219999999999998,0.00059,140.199995,140.199995,140.199995
2459,2460,140097,AUSTIN_29_2,140154,AUSTIN_47_1,1,Closed,Line,NO,0.00512,0.01211,0.00045999999999999996,140.3,140.3,140.3
2460,2461,111039,CYPRESS_47_1,110598,CYPRESS_35_2,1,Closed,Line,NO,0.01038,0.02036,0.00296,140.3,140.3,140.3
2461,2462,120356,BULVERDE_7_1,120359,BULVERDE_7_4,1,Closed,Transformer,YES,0.00317,0.08467000000000001,0.0,140.3,140.3,140.3
2462,2463,150221,FORT_WORTH_17_1,150216,FORT_WORTH_14_1,1,Closed,Line,NO,0.009559999999999999,0.016890000000000002,0.0008,140.3,140.3,140.3
2463,2464,150278,BURLESON_7_2,150277,BURLESON_7_1,1,Closed,Transformer,YES,0.00227,0.06836,0.0,140.400004,140.400004,140.400004
2464,2465,150227,HALTOM_CITY_5_2,150146,HALTOM_CITY_3_1,1,Closed,Line,NO,0.01036,0.02336,0.0041,140.400004,140.400004,140.400004
2465,2466,110320,BELLAIRE_6_1,110324,BELLAIRE_10_1,1,Closed,Line,NO,0.0045,0.011609999999999999,0.00114,140.400004,140.400004,140.400004
2466,2467,210231,MC_GREGOR_3_1,210218,MC_GREGOR_2_2,1,Closed,Line,NO,0.036239999999999994,0.08661,0.00149,140.499997,140.499997,140.499997
2467,2468,210131,WACO_3_2,210125,WOODWAY_1_1,1,Closed,Line,NO,0.007670000000000001,0.02206,0.0007700000000000001,140.499997,140.499997,140.499997
2468,2469,130091,BALCH_SPRINGS_6_2,130099,MESQUITE_9_1,1,Closed,Line,NO,0.009009999999999999,0.024640000000000002,0.0049299999999999995,140.499997,140.499997,140.499997
2469,2470,130161,CARROLLTON_6_2,130165,CARROLLTON_8_2,1,Closed,Line,NO,0.0047,0.01179,0.00187,140.499997,140.499997,140.499997
2470,2471,120399,UNIVERSAL_CITY_12_2,120394,UNIVERSAL_CITY_11_1,1,Closed,Line,NO,0.00808,0.01959,0.00088,140.499997,140.499997,140.499997
2471,2472,130228,DESOTO_13_2,130226,DESOTO_12_1,1,Closed,Line,NO,0.0039,0.00999,0.00108,140.600002,140.600002,140.600002
2472,2473,170352,GARLAND_36_1,170365,GARLAND_43_1,1,Closed,Line,NO,0.00409,0.010159999999999999,0.00065,140.600002,140.600002,140.600002
2473,2474,150345,CROWLEY_9_2,150344,CROWLEY_9_1,1,Closed,Transformer,YES,0.0019199999999999998,0.0687,0.0,140.699995,140.699995,140.699995
2474,2475,110472,FRIENDSWOOD_4_1,110479,FRIENDSWOOD_7_1,1,Closed,Line,NO,0.016919999999999998,0.033319999999999995,0.00139,140.699995,140.699995,140.699995
2475,2476,210135,WACO_6_1,210129,WACO_2_2,1,Closed,Line,NO,0.014169999999999999,0.0313,0.00156,140.79999899999999,140.79999899999999,140.79999899999999
2476,2477,130302,DALLAS_46_1,130289,ADDISON_8_1,1,Closed,Line,NO,0.00465,0.014169999999999999,0.00243,140.900004,140.900004,140.900004
2477,2478,111152,SUGAR_LAND_68_1,111298,SUGAR_LAND_78_1,1,Closed,Line,NO,0.00785,0.01923,0.0007599999999999999,140.900004,140.900004,140.900004
2478,2479,120311,SAN_ANTONIO_28_1,120314,SAN_ANTONIO_28_4,1,Closed,Transformer,YES,0.00244,0.06641,0.0,140.999997,140.999997,140.999997
2479,2480,120352,BULVERDE_6_2,120355,BULVERDE_6_5,1,Closed,Transformer,YES,0.00251,0.09222000000000001,0.0,140.999997,140.999997,140.999997
2480,2481,110366,CONROE_10_2,110356,CONROE_3_1,1,Closed,Line,NO,0.00885,0.027880000000000002,0.0009400000000000001,140.999997,140.999997,140.999997
2481,2482,140382,AUSTIN_59_1,140383,AUSTIN_59_2,1,Closed,Transformer,YES,0.004229999999999999,0.08715,0.0,141.100001,141.100001,141.100001
2482,2483,170261,PLANO_16_1,170269,PLANO_23_2,1,Closed,Line,NO,0.00229,0.0066099999999999996,0.00029,141.100001,141.100001,141.100001
2483,2484,130047,DUNCANVILLE_1_1,130070,DUNCANVILLE_8_1,1,Closed,Line,NO,0.006840000000000001,0.021730000000000003,0.0011300000000000001,141.100001,141.100001,141.100001
2484,2485,110927,WILLIS_5_2,110924,WILLIS_3_1,1,Closed,Line,NO,0.01143,0.0325,0.00139,141.100001,141.100001,141.100001
2485,2486,110328,BELLAIRE_13_1,111151,STAFFORD_18_2,1,Closed,Line,NO,0.01133,0.02978,0.0011300000000000001,141.199994,141.199994,141.199994
2486,2487,260109,LEWISVILLE_6_2,260107,COPPELL_10_3,1,Closed,Line,NO,0.01546,0.0301,0.00243,141.199994,141.199994,141.199994
2487,2488,140228,ROUND_ROCK_8_2,140233,CEDAR_PARK_11_1,1,Closed,Line,NO,0.007259999999999999,0.016030000000000003,0.00045,141.29999899999999,141.29999899999999,141.29999899999999
2488,2489,150201,FORT_WORTH_2_2,150217,NAVAL_AIR_STATION__JRB_2_1,1,Closed,Line,NO,0.00571,0.016819999999999998,0.00088,141.29999899999999,141.29999899999999,141.29999899999999
2489,2490,111149,SUGAR_LAND_67_1,111177,SUGAR_LAND_77_2,1,Closed,Line,NO,0.008709999999999999,0.022959999999999998,0.00132,141.29999899999999,141.29999899999999,141.29999899999999
2490,2491,130238,DESOTO_22_1,130208,DESOTO_6_1,1,Closed,Line,NO,0.0047799999999999995,0.01087,0.00032,141.400003,141.400003,141.400003
2491,2492,130185,MESQUITE_24_1,130172,MESQUITE_13_1,1,Closed,Line,NO,0.00214,0.00473,0.00074,141.400003,141.400003,141.400003
2492,2493,170223,FRISCO_7_2,170220,FRISCO_5_3,1,Closed,Line,NO,0.014190000000000001,0.03988,0.00197,141.499996,141.499996,141.499996
2493,2494,260051,IRVING_7_1,260050,GRAND_PRAIRIE_13_2,1,Closed,Line,NO,0.013330000000000002,0.03035,0.0009599999999999999,141.499996,141.499996,141.499996
2494,2495,210125,WOODWAY_1_1,210146,HEWITT_3_3,1,Closed,Line,NO,0.00364,0.0103,0.00053,141.499996,141.499996,141.499996
2495,2496,111003,BELLAIRE_33_2,111010,BELLAIRE_38_1,1,Closed,Line,NO,0.00735,0.01686,0.00074,141.499996,141.499996,141.499996
2496,2497,120307,LACKLAND_A_F_B_11_1,120306,LACKLAND_A_F_B_10_1,1,Closed,Line,NO,0.0059700000000000005,0.016640000000000002,0.00264,141.600001,141.600001,141.600001
2497,2498,111079,SANTA_FE_3_2,111081,HITCHCOCK_4_1,1,Closed,Line,NO,0.02219,0.044719999999999996,0.0013,141.600001,141.600001,141.600001
2498,2499,110957,PINEHURST_1_1,110965,PINEHURST_3_1,1,Closed,Line,NO,0.01215,0.02678,0.00542,141.600001,141.600001,141.600001
2499,2500,110821,RICHMOND_13_1,110820,RICHMOND_12_1,1,Closed,Line,NO,0.00943,0.02827,0.00063,141.600001,141.600001,141.600001
2500,2501,140145,PFLUGERVILLE_2_1,140148,AUSTIN_43_1,1,Closed,Line,NO,0.00812,0.021840000000000002,0.00446,141.600001,141.600001,141.600001
2501,2502,140077,AUSTIN_15_1,140095,AUSTIN_28_1,1,Closed,Line,NO,0.01009,0.025960000000000004,0.00533,141.700006,141.700006,141.700006
2502,2503,210205,CHINA_SPRING_5_2,210223,WOODWAY_3_1,1,Closed,Line,NO,0.02607,0.05486,0.004370000000000001,141.700006,141.700006,141.700006
2503,2504,260089,ALVARADO_1_2,260088,ALVARADO_1_1,1,Closed,Transformer,YES,0.00135,0.04615,0.0,141.700006,141.700006,141.700006
2504,2505,150257,KELLER_3_1,150264,HASLET_1_2,1,Closed,Line,NO,0.02506,0.053579999999999996,0.00155,141.700006,141.700006,141.700006
2505,2506,110394,MONT_BELVIEU_1_1,110401,BAYTOWN_6_1,1,Closed,Line,NO,0.035769999999999996,0.08537,0.00687,141.700006,141.700006,141.700006
2506,2507,111075,SANTA_FE_1_1,110344,ALVIN_2_1,1,Closed,Line,NO,0.011940000000000001,0.03703,0.00361,141.799998,141.799998,141.799998
2507,2508,110278,CYPRESS_28_1,111034,CYPRESS_44_2,1,Closed,Line,NO,0.01151,0.03311,0.00624,141.799998,141.799998,141.799998
2508,2509,110227,KATY_32_1,110576,KATY_74_2,1,Closed,Line,NO,0.012320000000000001,0.025710000000000004,0.0037799999999999995,141.799998,141.799998,141.799998
2509,2510,110617,SUGAR_LAND_12_1,110673,SUGAR_LAND_54_1,1,Closed,Line,NO,0.0018800000000000002,0.00526,0.00496,141.900003,141.900003,141.900003
2510,2511,270167,NEW_BRAUNFELS_2_2,270173,NEW_BRAUNFELS_7_1,1,Closed,Line,NO,0.014240000000000001,0.04347,0.0016600000000000002,141.900003,141.900003,141.900003
2511,2512,110654,STAFFORD_6_1,110917,MISSOURI_CITY_7_2,1,Closed,Line,NO,0.00633,0.017509999999999998,0.0011,141.999996,141.999996,141.999996
2512,2513,120409,SAN_ANTONIO_56_1,120405,SAN_ANTONIO_55_1,1,Closed,Line,NO,0.01038,0.01545,0.00137,141.999996,141.999996,141.999996
2513,2514,120280,LACKLAND_A_F_B_9_2,120272,SAN_ANTONIO_16_1,1,Closed,Line,NO,0.00992,0.0209,0.0021100000000000003,142.1,142.1,142.1
2514,2515,120205,HELOTES_5_1,120208,HELOTES_5_4,1,Closed,Transformer,YES,0.0035,0.09461,0.0,142.1,142.1,142.1
2515,2516,110490,LAKE_JACKSON_2_1,110489,LAKE_JACKSON_1_1,1,Closed,Line,NO,0.01163,0.025580000000000002,0.00074,142.200005,142.200005,142.200005
2516,2517,210258,BELTON_2_2,210260,BELTON_3_1,1,Closed,Line,NO,0.02093,0.04351,0.00124,142.299998,142.299998,142.299998
2517,2518,111097,PASADENA_1_2,111106,PASADENA_3_2,1,Closed,Line,NO,0.00665,0.01587,0.00236,142.299998,142.299998,142.299998
2518,2519,150181,BURLESON_4_1,150180,BURLESON_3_2,1,Closed,Line,NO,0.01119,0.025490000000000002,0.00057,142.299998,142.299998,142.299998
2519,2520,130061,DUNCANVILLE_5_1,130207,DESOTO_5_1,1,Closed,Line,NO,0.007359999999999999,0.01574,0.009890000000000001,142.299998,142.299998,142.299998
2520,2521,130150,ADDISON_2_1,130163,CARROLLTON_7_2,1,Closed,Line,NO,0.00534,0.00987,0.004220000000000001,142.400002,142.400002,142.400002
2521,2522,111141,THOMPSONS_5_2,110666,THOMPSONS_3_1,1,Closed,Line,NO,0.0354,0.07478,0.00458,142.400002,142.400002,142.400002
2522,2523,110411,GALENA_PARK_3_2,110415,CHANNELVIEW_3_2,1,Closed,Line,NO,0.01427,0.03437,0.00203,142.49999499999998,142.49999499999998,142.49999499999998
2523,2524,120381,SAN_ANTONIO_47_2,120384,SAN_ANTONIO_50_1,1,Closed,Line,NO,0.00982,0.020309999999999998,0.0023,142.49999499999998,142.49999499999998,142.49999499999998
2524,2525,260146,COLLEYVILLE_3_2,260149,BEDFORD_4_1,1,Closed,Line,NO,0.012320000000000001,0.02682,0.0021899999999999997,142.49999499999998,142.49999499999998,142.49999499999998
2525,2526,120332,CONVERSE_1_1,120407,LACKLAND_A_F_B_16_2,1,Closed,Line,NO,0.01035,0.025660000000000002,0.02737,142.49999499999998,142.49999499999998,142.49999499999998
2526,2527,110337,BELLAIRE_18_2,110314,BELLAIRE_2_1,1,Closed,Line,NO,0.0124,0.0271,0.00105,142.49999499999998,142.49999499999998,142.49999499999998
2527,2528,260054,GRAND_PRAIRIE_16_1,260037,GRAND_PRAIRIE_9_1,1,Closed,Line,NO,0.008759999999999999,0.01937,0.00227,142.49999499999998,142.49999499999998,142.49999499999998
2528,2529,140203,AUSTIN_49_1,140206,MANCHACA_4_2,1,Closed,Line,NO,0.00795,0.01956,0.00182,142.6,142.6,142.6
2529,2530,111080,SANTA_FE_4_1,111089,LA_MARQUE_2_2,1,Closed,Line,NO,0.02337,0.04655,0.00168,142.6,142.6,142.6
2530,2531,110175,HOUSTON_2_2,110705,HOUSTON_14_1,1,Closed,Line,NO,0.01736,0.03464,0.0017100000000000001,142.6,142.6,142.6
2531,2532,110542,DEER_PARK_5_2,110536,DEER_PARK_3_1,1,Closed,Line,NO,0.0061200000000000004,0.01627,0.00245,142.700005,142.700005,142.700005
2532,2533,130213,DESOTO_7_1,130228,DESOTO_13_2,1,Closed,Line,NO,0.009290000000000001,0.02248,0.0009199999999999999,142.700005,142.700005,142.700005
2533,2534,110430,CHANNELVIEW_11_2,110419,CHANNELVIEW_5_3,1,Closed,Line,NO,0.00983,0.02791,0.0034799999999999996,142.700005,142.700005,142.700005
2534,2535,150308,CROWLEY_3_2,150314,NAVAL_AIR_STATION__JRB_14_1,1,Closed,Line,NO,0.01455,0.0466,0.00458,142.799997,142.799997,142.799997
2535,2536,170295,GARLAND_12_1,170297,GARLAND_13_2,1,Closed,Line,NO,0.0009199999999999999,0.00198,0.00011,142.799997,142.799997,142.799997
2536,2537,270165,NEW_BRAUNFELS_1_1,270167,NEW_BRAUNFELS_2_2,1,Closed,Line,NO,0.013869999999999999,0.04021,0.00131,142.799997,142.799997,142.799997
2537,2538,140195,ROUND_ROCK_6_2,140131,ROUND_ROCK_1_2,1,Closed,Line,NO,0.01152,0.03044,0.00112,142.900002,142.900002,142.900002
2538,2539,140069,AUSTIN_11_1,140077,AUSTIN_15_1,1,Closed,Line,NO,0.00413,0.013009999999999999,0.0015300000000000001,142.900002,142.900002,142.900002
2539,2540,110578,KATY_76_1,111153,SUGAR_LAND_69_1,1,Closed,Line,NO,0.02459,0.060610000000000004,0.00473,142.900002,142.900002,142.900002
2540,2541,170286,RICHARDSON_10_1,170273,RICHARDSON_3_1,2,Closed,Line,NO,0.00829,0.015059999999999999,0.00106,142.99999499999998,142.99999499999998,142.99999499999998
2541,2542,111161,STAFFORD_21_2,111149,SUGAR_LAND_67_1,1,Closed,Line,NO,0.0059299999999999995,0.013569999999999999,0.0018100000000000002,142.99999499999998,142.99999499999998,142.99999499999998
2542,2543,170286,RICHARDSON_10_1,170273,RICHARDSON_3_1,1,Closed,Line,NO,0.00829,0.015059999999999999,0.00106,142.99999499999998,142.99999499999998,142.99999499999998
2543,2544,130213,DESOTO_7_1,130262,DESOTO_32_1,1,Closed,Line,NO,0.0036899999999999997,0.0094,0.00025,142.99999499999998,142.99999499999998,142.99999499999998
2544,2545,120409,SAN_ANTONIO_56_1,120410,ELMENDORF_10_1,1,Closed,Line,NO,0.01247,0.03755,0.0045899999999999995,142.99999499999998,142.99999499999998,142.99999499999998
2545,2546,170126,MCKINNEY_8_2,170115,MCKINNEY_5_1,1,Closed,Line,NO,0.00925,0.02052,0.00055,143.099999,143.099999,143.099999
2546,2547,170126,MCKINNEY_8_2,170115,MCKINNEY_5_1,2,Closed,Line,NO,0.00925,0.02052,0.00055,143.099999,143.099999,143.099999
2547,2548,110819,RICHMOND_11_2,110817,RICHMOND_10_1,1,Closed,Line,NO,0.00893,0.02326,0.0009400000000000001,143.200004,143.200004,143.200004
2548,2549,110813,RICHMOND_7_1,110811,RICHMOND_6_1,1,Closed,Line,NO,0.00971,0.032560000000000006,0.00158,143.200004,143.200004,143.200004
2549,2550,210124,WACO_1_1,210132,WACO_4_1,1,Closed,Line,NO,0.01609,0.03475,0.00512,143.299997,143.299997,143.299997
2550,2551,150246,PONDER_1_1,170443,DENTON_7_2,1,Closed,Line,NO,0.06047999999999999,0.13996,0.0058200000000000005,143.299997,143.299997,143.299997
2551,2552,140368,MANOR_8_1,140371,MANOR_8_4,1,Closed,Transformer,YES,0.00446,0.07741,0.0,143.400002,143.400002,143.400002
2552,2553,270161,SAN_MARCOS_6_1,270102,KYLE_2_2,1,Closed,Line,NO,0.03915,0.07603,0.00542,143.400002,143.400002,143.400002
2553,2554,110537,DEER_PARK_4_1,110542,DEER_PARK_5_2,1,Closed,Line,NO,0.00845,0.02147,0.00158,143.499994,143.499994,143.499994
2554,2555,170332,SUNNYVALE_3_2,170369,ROWLETT_9_1,1,Closed,Line,NO,0.00494,0.012759999999999999,0.00143,143.499994,143.499994,143.499994
2555,2556,120475,CONVERSE_9_1,120392,CONVERSE_6_1,1,Closed,Line,NO,0.009609999999999999,0.02433,0.00411,143.499994,143.499994,143.499994
2556,2557,110428,CHANNELVIEW_10_1,110409,CHANNELVIEW_2_1,1,Closed,Line,NO,0.01252,0.02936,0.0005,143.499994,143.499994,143.499994
2557,2558,130274,DALLAS_26_1,130275,DALLAS_27_1,1,Closed,Line,NO,0.0077599999999999995,0.02075,0.00145,143.599999,143.599999,143.599999
2558,2559,120262,SAN_ANTONIO_7_1,120274,SAN_ANTONIO_17_1,1,Closed,Line,NO,0.0077,0.0179,0.00079,143.599999,143.599999,143.599999
2559,2560,111023,WINNIE_1_2,111022,WINNIE_1_1,1,Closed,Transformer,YES,0.00198,0.05093,0.0,143.700004,143.700004,143.700004
2560,2561,140195,ROUND_ROCK_6_2,140188,ROUND_ROCK_5_1,1,Closed,Line,NO,0.00548,0.01293,0.00022999999999999998,143.700004,143.700004,143.700004
2561,2562,150320,SOUTHLAKE_1_1,150325,SOUTHLAKE_2_2,1,Closed,Line,NO,0.00317,0.01023,0.00217,143.700004,143.700004,143.700004
2562,2563,140092,AUSTIN_26_2,140081,AUSTIN_18_1,1,Closed,Line,NO,0.00675,0.020390000000000002,0.0008900000000000001,143.799996,143.799996,143.799996
2563,2564,170191,SACHSE_6_2,170283,GARLAND_10_1,1,Closed,Line,NO,0.00944,0.024059999999999998,0.00078,143.799996,143.799996,143.799996
2564,2565,260115,LEWISVILLE_7_1,260109,LEWISVILLE_6_2,1,Closed,Line,NO,0.01489,0.02855,0.00085,143.799996,143.799996,143.799996
2565,2566,110784,HOUSTON_29_1,110792,HOUSTON_33_1,1,Closed,Line,NO,0.03689,0.061529999999999994,0.00349,143.900001,143.900001,143.900001
2566,2567,111020,WALLISVILLE_2_2,111019,WALLISVILLE_2_1,1,Closed,Transformer,YES,0.00121,0.0431,0.0,143.900001,143.900001,143.900001
2567,2568,140153,AUSTIN_46_1,140147,AUSTIN_42_2,1,Closed,Line,NO,0.00489,0.01381,0.00121,144.000006,144.000006,144.000006
2568,2569,130272,DALLAS_24_2,130273,DALLAS_25_1,1,Closed,Line,NO,0.00941,0.02424,0.00187,144.000006,144.000006,144.000006
2569,2570,170255,RICHARDSON_2_1,170273,RICHARDSON_3_1,1,Closed,Line,NO,0.01733,0.0449,0.00436,144.000006,144.000006,144.000006
2570,2571,150227,HALTOM_CITY_5_2,150236,HALTOM_CITY_7_1,1,Closed,Line,NO,0.0038399999999999997,0.00935,0.01054,144.000006,144.000006,144.000006
2571,2572,110401,BAYTOWN_6_1,110399,BAYTOWN_5_1,1,Closed,Line,NO,0.0222,0.0672,0.00442,144.000006,144.000006,144.000006
2572,2573,130061,DUNCANVILLE_5_1,130070,DUNCANVILLE_8_1,1,Closed,Line,NO,0.00921,0.02228,0.0006900000000000001,144.099998,144.099998,144.099998
2573,2574,110859,WILLIS_2_2,110935,WILLIS_8_1,1,Closed,Line,NO,0.024909999999999998,0.061770000000000005,0.00238,144.099998,144.099998,144.099998
2574,2575,210256,TEMPLE_1_1,210277,TEMPLE_5_3,1,Closed,Line,NO,0.00509,0.016069999999999997,0.0010199999999999999,144.200003,144.200003,144.200003
2575,2576,140280,ROUND_ROCK_11_1,140292,ROUND_ROCK_15_2,1,Closed,Line,NO,0.01803,0.03645,0.0006799999999999999,144.299996,144.299996,144.299996
2576,2577,260142,HURST_4_2,260086,HURST_2_1,1,Closed,Line,NO,0.0044399999999999995,0.01176,0.00126,144.299996,144.299996,144.299996
2577,2578,140238,LEANDER_6_2,140235,CEDAR_PARK_13_1,1,Closed,Line,NO,0.01746,0.048510000000000005,0.0009599999999999999,144.400001,144.400001,144.400001
2578,2579,110300,PORTER_1_1,110362,CONROE_8_1,1,Closed,Line,NO,0.02383,0.06318,0.00386,144.400001,144.400001,144.400001
2579,2580,110910,BELLAIRE_23_1,110907,BELLAIRE_22_1,1,Closed,Line,NO,0.01285,0.03321,0.00074,144.400001,144.400001,144.400001
2580,2581,110784,HOUSTON_29_1,110804,HOUSTON_38_2,1,Closed,Line,NO,0.01157,0.02765,0.00124,144.50000500000002,144.50000500000002,144.50000500000002
2581,2582,120224,VON_ORMY_4_1,120223,VON_ORMY_3_2,1,Closed,Line,NO,0.006999999999999999,0.01444,0.00146,144.50000500000002,144.50000500000002,144.50000500000002
2582,2583,110948,ROSENBERG_5_2,110947,ROSENBERG_5_1,1,Closed,Transformer,YES,0.0017800000000000001,0.05655,0.0,144.50000500000002,144.50000500000002,144.50000500000002
2583,2584,110674,SUGAR_LAND_55_1,110675,SUGAR_LAND_56_1,1,Closed,Line,NO,0.00285,0.00778,0.00066,144.50000500000002,144.50000500000002,144.50000500000002
2584,2585,110213,KATY_21_2,110238,CYPRESS_21_1,1,Closed,Line,NO,0.00343,0.006509999999999999,0.0013,144.599998,144.599998,144.599998
2585,2586,110378,CONROE_12_1,110382,TOMBALL_6_2,1,Closed,Line,NO,0.014209999999999999,0.0384,0.00118,144.599998,144.599998,144.599998
2586,2587,210220,CRAWFORD_3_1,210222,CRAWFORD_4_1,1,Closed,Line,NO,0.01291,0.03456,0.00838,144.599998,144.599998,144.599998
2587,2588,210218,MC_GREGOR_2_2,210220,CRAWFORD_3_1,1,Closed,Line,NO,0.0538,0.12082000000000001,0.00389,144.700003,144.700003,144.700003
2588,2589,130230,DESOTO_15_1,130241,DESOTO_24_1,1,Closed,Line,NO,0.007690000000000001,0.01895,0.00148,144.700003,144.700003,144.700003
2589,2590,170439,DENTON_6_2,170436,DENTON_4_1,1,Closed,Line,NO,0.00985,0.029330000000000002,0.0027300000000000002,144.700003,144.700003,144.700003
2590,2591,110875,FRESNO_1_1,110886,MANVEL_4_1,1,Closed,Line,NO,0.01222,0.030239999999999996,0.0024100000000000002,144.700003,144.700003,144.700003
2591,2592,140282,ROUND_ROCK_12_2,140281,ROUND_ROCK_12_1,1,Closed,Transformer,YES,0.0026899999999999997,0.07677,0.0,144.799995,144.799995,144.799995
2592,2593,111075,SANTA_FE_1_1,111079,SANTA_FE_3_2,1,Closed,Line,NO,0.01879,0.035930000000000004,0.0059,144.9,144.9,144.9
2593,2594,140368,MANOR_8_1,140369,MANOR_8_2,1,Closed,Transformer,YES,0.00395,0.0879,0.0,145.00000500000002,145.00000500000002,145.00000500000002
2594,2595,111062,SPRING_30_2,111066,HUMBLE_11_1,1,Closed,Line,NO,0.01661,0.03762,0.00487,145.00000500000002,145.00000500000002,145.00000500000002
2595,2596,110676,SUGAR_LAND_57_1,110624,SUGAR_LAND_18_1,1,Closed,Line,NO,0.0022600000000000003,0.00566,0.00027,145.00000500000002,145.00000500000002,145.00000500000002
